"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"8644","singlet","MLI1","Bergmann",FALSE,FALSE,238.149595406023,253.886104199698,TRUE,TRUE
"8645","singlet","Bergmann","Purkinje",FALSE,FALSE,158.458018928117,163.361707754754,TRUE,TRUE
"8646","singlet","UBCs","Granule",FALSE,FALSE,427.317509223807,439.157113044981,TRUE,TRUE
"8647","doublet_certain","Granule","Astrocytes",FALSE,TRUE,740.322455887407,770.236232040635,TRUE,TRUE
"8648","doublet_certain","Granule","Astrocytes",FALSE,TRUE,894.334879344929,932.040132025017,TRUE,TRUE
"8649","singlet","Granule","Ependymal",FALSE,FALSE,924.008870331275,927.371531623631,TRUE,TRUE
"8650","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,271.652036088525,273.041506888647,TRUE,TRUE
"8651","singlet","Granule","Astrocytes",FALSE,FALSE,381.94651840436,387.089441158041,TRUE,TRUE
"8652","doublet_uncertain","Purkinje","MLI2",FALSE,FALSE,666.035372641319,706.263355835786,TRUE,TRUE
"8653","doublet_certain","Bergmann","Purkinje",TRUE,FALSE,1421.7815216346,1499.54140541727,TRUE,TRUE
"8654","singlet","Granule","Endothelial",FALSE,FALSE,577.28309527227,578.665576119991,TRUE,TRUE
"8655","singlet","Granule","Astrocytes",FALSE,FALSE,475.920364284555,484.822260463896,TRUE,TRUE
"8656","doublet_certain","MLI1","Oligodendrocytes",TRUE,FALSE,779.954723987428,863.844278119806,TRUE,TRUE
"8657","singlet","Bergmann","Candelabrum",FALSE,FALSE,221.261075697582,243.386868535708,TRUE,TRUE
"8658","singlet","Granule","Astrocytes",FALSE,FALSE,472.210130343985,472.191974962024,TRUE,TRUE
"8659","singlet","Bergmann","MLI1",FALSE,FALSE,133.05161029634,140.485472839437,TRUE,TRUE
"8660","doublet_uncertain","MLI1","Astrocytes",TRUE,FALSE,466.200379792461,507.102791875391,TRUE,TRUE
"8661","singlet","Purkinje","MLI2",FALSE,FALSE,1203.58017392929,1210.48615937062,TRUE,TRUE
"8662","doublet_certain","MLI1","Bergmann",FALSE,TRUE,1224.77829770602,1357.1558370795,TRUE,TRUE
"8663","singlet","MLI2","Bergmann",FALSE,FALSE,341.553057802791,354.041124256623,TRUE,TRUE
"8664","singlet","Granule","Astrocytes",FALSE,FALSE,277.279976821697,283.473972833867,TRUE,TRUE
"8665","singlet","MLI1","Astrocytes",FALSE,FALSE,532.622541204718,540.457910067058,TRUE,TRUE
"8666","singlet","Oligodendrocytes","Ependymal",FALSE,FALSE,160.168352600265,160.966675790194,TRUE,TRUE
"8667","doublet_certain","Granule","Astrocytes",FALSE,FALSE,510.224369434836,544.726812268397,TRUE,TRUE
"8668","singlet","Granule","MLI2",FALSE,FALSE,763.906771723811,767.035659185779,TRUE,TRUE
"8669","singlet","Granule","Choroid",FALSE,FALSE,244.56179378074,246.054974565404,TRUE,TRUE
"8670","singlet","Granule","Astrocytes",FALSE,FALSE,599.204002322769,603.094177684952,TRUE,TRUE
"8671","singlet","Fibroblast","Astrocytes",FALSE,FALSE,231.102337906196,243.828531183538,TRUE,TRUE
"8672","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,481.656505084754,481.772496144771,TRUE,TRUE
"8673","singlet","Bergmann","UBCs",FALSE,FALSE,234.865544116578,239.483523962516,TRUE,TRUE
"8674","doublet_certain","Granule","Oligodendrocytes",FALSE,FALSE,1100.03659768788,1216.97425040929,TRUE,TRUE
"8675","singlet","Granule","Endothelial",FALSE,FALSE,437.535417099526,450.221363040141,TRUE,TRUE
"8676","doublet_certain","Granule","Astrocytes",FALSE,FALSE,471.614825396573,504.878883152334,TRUE,TRUE
"8677","singlet","Granule","Astrocytes",FALSE,FALSE,403.733200269957,415.998962464619,TRUE,TRUE
"8678","singlet","Granule","UBCs",FALSE,FALSE,272.304732969347,273.189676318522,TRUE,TRUE
"8679","singlet","Granule","Astrocytes",FALSE,FALSE,468.288980613019,470.564881310018,TRUE,TRUE
"8680","singlet","Granule","Ependymal",FALSE,FALSE,472.619080876372,473.295446837299,TRUE,TRUE
"8681","singlet","Granule","Astrocytes",FALSE,FALSE,381.773444672719,396.915902789746,TRUE,TRUE
"8682","singlet","Oligodendrocytes","Granule",TRUE,FALSE,153.960099375168,163.921407150412,TRUE,TRUE
"8683","singlet","MLI2","Purkinje",TRUE,FALSE,324.445297111079,333.561142524998,TRUE,TRUE
"8684","doublet_certain","Bergmann","Purkinje",TRUE,FALSE,805.1437990219,872.940317912569,TRUE,TRUE
"8685","singlet","UBCs","Granule",FALSE,FALSE,629.349034468557,638.509356010455,TRUE,TRUE
"8686","singlet","Granule","Astrocytes",FALSE,FALSE,496.371005383037,498.395994299315,TRUE,TRUE
"8687","singlet","Granule","Oligodendrocytes",FALSE,FALSE,877.213339436011,883.969750482003,TRUE,TRUE
"8688","singlet","Granule","Endothelial",FALSE,FALSE,603.481488517232,612.655499376326,TRUE,TRUE
"8689","singlet","Bergmann","Granule",FALSE,FALSE,592.044412223093,599.305280187531,TRUE,TRUE
"8690","singlet","Granule","Ependymal",FALSE,FALSE,604.124344837243,605.345932851798,TRUE,TRUE
"8691","singlet","Golgi","Granule",FALSE,FALSE,777.752671649103,792.384774035945,TRUE,TRUE
"8692","singlet","Granule","Endothelial",FALSE,FALSE,728.391784210137,729.268456100671,TRUE,TRUE
"8693","singlet","Bergmann","Ependymal",TRUE,FALSE,240.229167957827,245.23294870436,TRUE,TRUE
"8694","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,238.292952334443,242.870154161851,TRUE,TRUE
"8695","singlet","Granule","Astrocytes",FALSE,FALSE,322.0850253963,325.150104822601,TRUE,TRUE
"8696","singlet","Granule","Astrocytes",FALSE,FALSE,623.418163846304,637.747803723265,TRUE,TRUE
"8697","singlet","Oligodendrocytes","Macrophages",FALSE,FALSE,170.533337670491,176.119634799666,TRUE,TRUE
"8698","singlet","Granule","Oligodendrocytes",FALSE,FALSE,686.461416992988,697.711910034877,TRUE,TRUE
"8699","singlet","Oligodendrocytes","Fibroblast",FALSE,FALSE,478.964361875293,484.618400044006,TRUE,TRUE
"8700","singlet","Granule","MLI2",FALSE,FALSE,811.698490405987,819.344653316362,TRUE,TRUE
"8701","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,204.748274937922,204.733548347171,TRUE,TRUE
"8702","singlet","Oligodendrocytes","Globular",FALSE,FALSE,472.380401193602,485.171493037501,TRUE,TRUE
"8703","doublet_certain","Bergmann","MLI2",TRUE,TRUE,408.119217585821,442.161360343475,TRUE,TRUE
"8704","singlet","Granule","Astrocytes",FALSE,FALSE,325.320722940484,344.32158325674,TRUE,TRUE
"8705","singlet","Bergmann","Candelabrum",TRUE,FALSE,242.545924530035,257.289196683703,TRUE,TRUE
"8706","singlet","Granule","Astrocytes",FALSE,FALSE,248.357460025214,249.568434198364,TRUE,TRUE
"8707","doublet_uncertain","Granule","Purkinje",FALSE,FALSE,768.689716010646,796.30872194446,TRUE,TRUE
"8708","singlet","Granule","Oligodendrocytes",FALSE,FALSE,200.079595697338,202.191229028837,TRUE,TRUE
"8709","singlet","Granule","Oligodendrocytes",FALSE,FALSE,405.618831251168,415.387046212887,TRUE,TRUE
"8710","doublet_certain","Granule","Astrocytes",FALSE,FALSE,1069.40109521162,1141.21333540241,TRUE,TRUE
"8711","singlet","Granule","Astrocytes",FALSE,TRUE,564.474799964003,581.550274580831,TRUE,TRUE
"8712","singlet","Granule","Polydendrocytes",FALSE,FALSE,819.488076075573,830.229251760434,TRUE,TRUE
"8713","doublet_certain","Granule","Purkinje",FALSE,FALSE,556.955441652837,590.2681533538,TRUE,TRUE
"8714","singlet","Granule","Fibroblast",FALSE,FALSE,594.497324839874,602.478103645037,TRUE,TRUE
"8715","singlet","Granule","Astrocytes",FALSE,FALSE,645.931393655302,649.947984037293,TRUE,TRUE
"8716","singlet","Granule","Oligodendrocytes",FALSE,FALSE,418.000825672689,418.62865965748,TRUE,TRUE
"8717","singlet","Granule","Macrophages",FALSE,FALSE,610.511651545501,614.924644950425,TRUE,TRUE
"8718","doublet_uncertain","Bergmann","Candelabrum",FALSE,FALSE,744.540395817427,804.514585918894,TRUE,TRUE
"8719","singlet","Oligodendrocytes","Bergmann",FALSE,FALSE,567.873018851028,568.17886237391,TRUE,TRUE
"8720","doublet_certain","Bergmann","Purkinje",TRUE,FALSE,907.953262141944,1051.40014870172,TRUE,TRUE
"8721","singlet","Granule","Astrocytes",FALSE,FALSE,887.997212705343,887.999841437892,TRUE,TRUE
"8722","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,351.702139904812,352.82446769691,TRUE,TRUE
"8723","singlet","MLI1","Fibroblast",TRUE,FALSE,430.61977533161,447.246267581595,TRUE,TRUE
"8724","singlet","Granule","Endothelial",FALSE,FALSE,504.268683604714,506.808276375475,TRUE,TRUE
"8725","doublet_certain","Astrocytes","Purkinje",TRUE,FALSE,543.307782105329,610.389198545526,TRUE,TRUE
"8726","doublet_certain","Astrocytes","Granule",FALSE,FALSE,676.101493038692,727.078008032753,TRUE,TRUE
"8727","singlet","Granule","Oligodendrocytes",FALSE,FALSE,580.734428410197,585.214420388963,TRUE,TRUE
"8728","singlet","Granule","Astrocytes",FALSE,FALSE,266.25819198893,268.859727642126,TRUE,TRUE
"8729","doublet_uncertain","Granule","UBCs",FALSE,FALSE,904.059321472176,940.204330309055,TRUE,TRUE
"8730","doublet_certain","Bergmann","Granule",FALSE,FALSE,1060.43951726724,1111.1123627851,TRUE,TRUE
"8731","singlet","Granule","Oligodendrocytes",FALSE,FALSE,804.056516611314,806.231914214648,TRUE,TRUE
"8732","singlet","Granule","Oligodendrocytes",FALSE,FALSE,491.63369328401,505.900462182961,TRUE,TRUE
"8733","doublet_certain","Microglia","Granule",FALSE,FALSE,531.615215512324,599.754147333166,TRUE,TRUE
"8734","singlet","Granule","Fibroblast",FALSE,FALSE,455.037177119449,459.867812289992,TRUE,TRUE
"8735","singlet","Granule","Astrocytes",FALSE,FALSE,785.806450921386,788.429245094879,TRUE,TRUE
"8736","singlet","MLI1","Ependymal",FALSE,FALSE,299.10325029286,300.146218671346,TRUE,TRUE
"8737","singlet","Bergmann","Candelabrum",FALSE,FALSE,293.769482211273,313.555411643545,TRUE,TRUE
"8738","singlet","Granule","Macrophages",FALSE,FALSE,538.898261485663,542.725493635745,TRUE,TRUE
"8739","singlet","Granule","Astrocytes",FALSE,FALSE,555.389378721782,561.798341394432,TRUE,TRUE
"8740","singlet","Granule","Ependymal",FALSE,FALSE,487.088057341282,492.110451403343,TRUE,TRUE
"8741","singlet","Granule","Endothelial",FALSE,FALSE,740.839512958766,743.331397781646,TRUE,TRUE
"8742","singlet","Astrocytes","Bergmann",TRUE,TRUE,233.003197938967,239.05185998095,TRUE,TRUE
"8743","singlet","Granule","Oligodendrocytes",FALSE,FALSE,519.443310187837,528.290083889411,TRUE,TRUE
"8744","singlet","Astrocytes","Purkinje",TRUE,FALSE,286.032785212622,306.585751836394,TRUE,TRUE
"8745","singlet","Granule","Astrocytes",FALSE,FALSE,264.088851333233,273.086714583937,TRUE,TRUE
"8746","singlet","Purkinje","Fibroblast",FALSE,FALSE,1156.04244248214,1159.24087779678,TRUE,TRUE
"8747","singlet","Granule","Bergmann",FALSE,FALSE,279.070762879489,280.136109877919,TRUE,TRUE
"8748","singlet","MLI2","Endothelial",FALSE,FALSE,607.133498943225,609.277041986161,TRUE,TRUE
"8749","singlet","Granule","Astrocytes",FALSE,FALSE,579.524864770993,579.718805446484,TRUE,TRUE
"8750","singlet","Granule","Astrocytes",FALSE,FALSE,821.730720401176,827.325038789052,TRUE,TRUE
"8751","singlet","MLI1","Astrocytes",TRUE,FALSE,410.725426496791,422.528736632539,TRUE,TRUE
"8752","singlet","MLI2","Granule",TRUE,FALSE,345.736589559465,349.333457997045,TRUE,TRUE
"8753","singlet","Granule","Candelabrum",FALSE,FALSE,319.138232471554,322.173777608161,TRUE,TRUE
"8754","singlet","Bergmann","MLI1",TRUE,FALSE,178.267345978468,187.928377957677,TRUE,TRUE
"8755","singlet","Granule","Astrocytes",FALSE,FALSE,337.470375123864,337.628253620156,TRUE,TRUE
"8756","singlet","Granule","Bergmann",FALSE,FALSE,571.473973999279,588.307856396778,TRUE,TRUE
"8757","doublet_certain","Granule","Purkinje",FALSE,FALSE,1548.48404667998,1603.99794418757,TRUE,TRUE
"8758","singlet","Granule","Astrocytes",FALSE,FALSE,611.441912643179,623.958116208785,TRUE,TRUE
"8759","doublet_uncertain","Bergmann","MLI2",TRUE,FALSE,312.777388723968,343.454566162361,TRUE,TRUE
"8760","doublet_certain","Granule","Purkinje",FALSE,FALSE,924.859640755069,1010.11590238458,TRUE,TRUE
"8761","singlet","MLI1","Bergmann",TRUE,FALSE,378.611912701859,383.073320132529,TRUE,TRUE
"8762","doublet_uncertain","Candelabrum","Bergmann",FALSE,FALSE,284.1492058736,309.376494851299,TRUE,TRUE
"8763","doublet_uncertain","Purkinje","Astrocytes",FALSE,FALSE,619.358245096372,672.076957332982,TRUE,TRUE
"8764","singlet","Granule","Endothelial",FALSE,FALSE,1034.20298751749,1046.90190918623,TRUE,TRUE
"8765","doublet_certain","Bergmann","MLI1",TRUE,TRUE,425.468620257683,465.649926261807,TRUE,TRUE
"8766","doublet_certain","Granule","Endothelial",FALSE,TRUE,704.657202987481,755.474813169325,TRUE,TRUE
"8767","doublet_uncertain","Purkinje","Astrocytes",FALSE,FALSE,1033.97309613639,1059.39814150834,TRUE,TRUE
"8768","singlet","Granule","Globular",FALSE,FALSE,403.026736723598,406.488218964073,TRUE,TRUE
"8769","singlet","Granule","Microglia",FALSE,FALSE,349.429321477963,352.74452650075,TRUE,TRUE
"8770","doublet_certain","Astrocytes","Purkinje",FALSE,FALSE,636.198455681877,673.185073994744,TRUE,TRUE
"8771","singlet","Granule","Oligodendrocytes",FALSE,FALSE,290.911429151371,292.783148767335,TRUE,TRUE
"8772","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,596.814035449932,596.675766631443,TRUE,TRUE
"8773","singlet","Bergmann","MLI1",TRUE,FALSE,209.342594282533,223.995035549783,TRUE,TRUE
"8774","singlet","Granule","Fibroblast",FALSE,FALSE,412.527381507777,415.478291884992,TRUE,TRUE
"8775","singlet","Granule","Polydendrocytes",FALSE,FALSE,954.963573631322,957.689616157776,TRUE,TRUE
"8776","singlet","Granule","Polydendrocytes",FALSE,FALSE,278.417705171715,286.62123087772,TRUE,TRUE
"8777","singlet","Granule","Ependymal",FALSE,FALSE,441.752736896112,445.348618523233,TRUE,TRUE
"8778","doublet_certain","Granule","Oligodendrocytes",FALSE,FALSE,676.78226282103,704.461817580497,TRUE,TRUE
"8779","singlet","Granule","Astrocytes",FALSE,FALSE,611.720109178124,624.538829656896,TRUE,TRUE
"8780","singlet","Granule","Astrocytes",FALSE,FALSE,419.76889664492,432.536681583803,TRUE,TRUE
"8781","singlet","Bergmann","Microglia",FALSE,FALSE,371.668688982296,375.658570460443,TRUE,TRUE
"8782","singlet","Granule","Bergmann",FALSE,FALSE,502.670463630979,509.915701175271,TRUE,TRUE
"8783","singlet","Granule","UBCs",FALSE,FALSE,729.696516219488,731.288811790621,TRUE,TRUE
"8784","singlet","Fibroblast","Macrophages",FALSE,FALSE,125.269148578961,125.43176218199,TRUE,TRUE
"8785","singlet","Purkinje","Fibroblast",FALSE,FALSE,1202.87358107471,1222.1633863649,TRUE,TRUE
"8786","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,402.089112451337,441.741572065511,TRUE,TRUE
"8787","singlet","Granule","Microglia",FALSE,FALSE,665.27428646442,668.7989031996,TRUE,TRUE
"8788","singlet","Purkinje","Astrocytes",FALSE,FALSE,1225.30373178578,1243.25382422005,TRUE,TRUE
"8789","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,753.34696835024,841.996296251161,TRUE,TRUE
"8790","singlet","Golgi","Granule",FALSE,FALSE,990.63206034882,1014.44751272055,TRUE,TRUE
"8791","singlet","Bergmann","Fibroblast",TRUE,FALSE,346.509983778508,361.37960162591,TRUE,TRUE
"8792","singlet","Oligodendrocytes","Macrophages",FALSE,FALSE,373.152903580627,373.451000726783,TRUE,TRUE
"8793","singlet","Granule","Candelabrum",FALSE,FALSE,538.182221130669,546.194554999133,TRUE,TRUE
"8794","singlet","Granule","Bergmann",FALSE,FALSE,355.939581389716,357.041731001441,TRUE,TRUE
"8795","singlet","Granule","Astrocytes",FALSE,FALSE,641.141057075972,641.105536314849,TRUE,TRUE
"8796","doublet_certain","Granule","Astrocytes",FALSE,TRUE,1147.85182988163,1205.45512434558,TRUE,TRUE
"8797","doublet_certain","Granule","Astrocytes",FALSE,FALSE,300.690602192669,327.007718610404,TRUE,TRUE
"8798","doublet_certain","Bergmann","Purkinje",FALSE,FALSE,1565.34092052216,1613.92076158609,TRUE,TRUE
"8799","singlet","Granule","Purkinje",FALSE,FALSE,538.868711915321,540.259816326584,TRUE,TRUE
"8800","singlet","Fibroblast","MLI2",FALSE,FALSE,262.528157202883,263.27350549788,TRUE,TRUE
"8801","doublet_certain","Granule","Bergmann",FALSE,FALSE,981.114965025631,1099.14375033658,TRUE,TRUE
"8802","singlet","Granule","Astrocytes",FALSE,FALSE,322.106898377783,331.397122921289,TRUE,TRUE
"8803","singlet","Granule","Polydendrocytes",FALSE,FALSE,304.102294295101,307.463324252904,TRUE,TRUE
"8804","singlet","Granule","Candelabrum",FALSE,FALSE,425.153198583031,431.905168161317,TRUE,TRUE
"8805","singlet","Granule","Astrocytes",FALSE,FALSE,459.947370893707,481.597194513737,TRUE,TRUE
"8806","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,330.548144637134,337.385909894402,TRUE,TRUE
"8807","singlet","MLI1","Astrocytes",FALSE,FALSE,384.757117748487,405.675129975363,TRUE,TRUE
"8808","singlet","Granule","Macrophages",FALSE,FALSE,424.770840020785,425.575237553396,TRUE,TRUE
"8809","singlet","Granule","Astrocytes",FALSE,FALSE,387.623758523055,394.160013820232,TRUE,TRUE
"8810","singlet","Granule","Astrocytes",FALSE,FALSE,1336.35041450034,1336.82870954744,TRUE,TRUE
"8811","singlet","Polydendrocytes","Microglia",FALSE,FALSE,307.600046332282,310.871025805169,TRUE,TRUE
"8812","singlet","Oligodendrocytes","Fibroblast",FALSE,FALSE,728.625596669568,740.485833985507,TRUE,TRUE
"8813","singlet","Granule","MLI2",FALSE,FALSE,363.829169746928,365.699857266357,TRUE,TRUE
"8814","singlet","Granule","Microglia",FALSE,FALSE,327.81188372888,328.053489885445,TRUE,TRUE
"8815","singlet","Astrocytes","Ependymal",FALSE,FALSE,202.159846877033,204.010371877223,TRUE,TRUE
"8816","doublet_uncertain","Purkinje","Granule",FALSE,FALSE,669.32043870208,734.330259765631,TRUE,TRUE
"8817","singlet","Bergmann","Ependymal",TRUE,FALSE,248.167441860367,250.988565824674,TRUE,TRUE
"8818","doublet_certain","Candelabrum","Bergmann",FALSE,TRUE,933.913319892035,979.530535016121,TRUE,TRUE
"8819","singlet","Astrocytes","Polydendrocytes",TRUE,FALSE,518.792866161643,521.351095460541,TRUE,TRUE
"8820","doublet_certain","Granule","Oligodendrocytes",FALSE,FALSE,928.241208054318,1047.27108498853,TRUE,TRUE
"8821","singlet","Granule","Macrophages",FALSE,FALSE,851.72298023903,861.732317743612,TRUE,TRUE
"8822","singlet","Purkinje","Astrocytes",FALSE,FALSE,146.054777182055,154.577163133618,TRUE,TRUE
"8823","singlet","Granule","Fibroblast",FALSE,FALSE,443.191029152161,447.065911038734,TRUE,TRUE
"8824","doublet_certain","Purkinje","Astrocytes",FALSE,TRUE,753.525072443002,848.595643158286,TRUE,TRUE
"8825","singlet","Granule","Astrocytes",FALSE,FALSE,792.933127557449,807.691261361919,TRUE,TRUE
"8826","singlet","Granule","Ependymal",FALSE,FALSE,148.677591968174,151.632313867309,TRUE,TRUE
"8827","singlet","Granule","Oligodendrocytes",FALSE,FALSE,453.587489208754,453.899399949955,TRUE,TRUE
"8828","doublet_uncertain","Purkinje","Ependymal",FALSE,FALSE,221.419870295787,247.850439242514,TRUE,TRUE
"8829","singlet","Granule","Endothelial",FALSE,FALSE,413.546682247626,414.658723000756,TRUE,TRUE
"8830","doublet_uncertain","Purkinje","Fibroblast",FALSE,FALSE,836.194884692008,877.753241444003,TRUE,TRUE
"8831","doublet_certain","Granule","Bergmann",FALSE,TRUE,963.434788283605,1067.96420699278,TRUE,TRUE
"8832","singlet","Granule","Purkinje",FALSE,FALSE,914.466542879993,931.145375993052,TRUE,TRUE
"8833","singlet","Purkinje","Granule",FALSE,FALSE,826.436356153835,833.333905173529,TRUE,TRUE
"8834","singlet","Granule","Oligodendrocytes",FALSE,FALSE,273.380228983654,278.447591850825,TRUE,TRUE
"8835","doublet_certain","Granule","Astrocytes",FALSE,FALSE,754.072748437875,779.967180016676,TRUE,TRUE
"8836","singlet","Purkinje","MLI2",FALSE,FALSE,1129.0146341621,1136.8158915744,TRUE,TRUE
"8837","doublet_certain","Oligodendrocytes","Astrocytes",FALSE,FALSE,553.481366970882,626.09897484551,TRUE,TRUE
"8838","singlet","Granule","Oligodendrocytes",FALSE,FALSE,794.418630373217,796.266286244842,TRUE,TRUE
"8839","singlet","MLI2","Fibroblast",TRUE,TRUE,322.342192782336,341.477338388639,TRUE,TRUE
"8840","singlet","Granule","Fibroblast",FALSE,FALSE,238.704748028244,242.567152878465,TRUE,TRUE
"8841","singlet","Granule","MLI2",FALSE,FALSE,528.549035837201,528.594408303482,TRUE,TRUE
"8842","singlet","Granule","Oligodendrocytes",FALSE,FALSE,337.935764366965,340.78266874822,TRUE,TRUE
"8843","singlet","Bergmann","MLI1",TRUE,FALSE,184.338708318489,191.245077770969,TRUE,TRUE
"8844","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,618.62487958648,625.016767975032,TRUE,TRUE
"8845","singlet","Bergmann","Ependymal",FALSE,FALSE,689.665404786948,698.992795139768,TRUE,TRUE
"8846","singlet","Oligodendrocytes","Granule",FALSE,FALSE,664.426524421908,684.496265079994,TRUE,TRUE
"8847","singlet","Granule","Astrocytes",FALSE,FALSE,613.410918660978,616.386644826784,TRUE,TRUE
"8848","singlet","Bergmann","Globular",FALSE,FALSE,303.355239683923,327.148075541969,TRUE,TRUE
"8849","singlet","Granule","Oligodendrocytes",FALSE,FALSE,268.937907218542,273.411799144237,TRUE,TRUE
"8850","singlet","Granule","Astrocytes",FALSE,FALSE,541.34463861075,548.963164857078,TRUE,TRUE
"8851","singlet","Fibroblast","Microglia",FALSE,FALSE,252.248363281577,252.637759227985,TRUE,TRUE
"8852","singlet","Granule","Astrocytes",FALSE,FALSE,226.656882967652,236.298549335178,TRUE,TRUE
"8853","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,195.973192564383,197.210236881071,TRUE,TRUE
"8854","doublet_uncertain","Purkinje","Granule",FALSE,FALSE,820.411893301805,870.997771900492,TRUE,TRUE
"8855","singlet","Granule","Polydendrocytes",FALSE,FALSE,423.332345437836,426.416873824705,TRUE,TRUE
"8856","singlet","Granule","Astrocytes",FALSE,FALSE,879.239733387263,888.257638558863,TRUE,TRUE
"8857","doublet_certain","MLI2","Endothelial",TRUE,FALSE,923.114113473089,1011.50687888895,TRUE,TRUE
"8858","singlet","Granule","Bergmann",FALSE,FALSE,941.152426407478,951.65713327842,TRUE,TRUE
"8859","singlet","Granule","Astrocytes",FALSE,FALSE,665.643744338556,667.419643604651,TRUE,TRUE
"8860","singlet","Granule","Astrocytes",FALSE,FALSE,286.695607408365,294.425097509417,TRUE,TRUE
"8861","singlet","Granule","Polydendrocytes",FALSE,FALSE,310.079972347048,313.927785627007,TRUE,TRUE
"8862","singlet","Granule","Oligodendrocytes",FALSE,FALSE,209.717129158666,215.38420189059,TRUE,TRUE
"8863","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,504.978013809983,513.343768923591,TRUE,TRUE
"8864","singlet","Granule","Astrocytes",FALSE,FALSE,670.275810865785,675.651869356272,TRUE,TRUE
"8865","doublet_certain","Purkinje","Astrocytes",FALSE,FALSE,655.530948149751,734.296879386396,TRUE,TRUE
"8866","doublet_uncertain","Oligodendrocytes","Golgi",FALSE,FALSE,893.611885545998,1076.61003082604,TRUE,TRUE
"8867","singlet","Granule","Polydendrocytes",FALSE,FALSE,333.645634910573,338.632999070748,TRUE,TRUE
"8868","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,274.139546252838,274.084831788079,TRUE,TRUE
"8869","singlet","Granule","MLI2",FALSE,FALSE,718.518316576686,723.362531442138,TRUE,TRUE
"8870","singlet","Granule","Astrocytes",FALSE,FALSE,730.106461194706,731.649029000317,TRUE,TRUE
"8871","doublet_certain","Granule","Oligodendrocytes",FALSE,FALSE,735.728279723496,807.294086417292,TRUE,TRUE
"8872","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,880.790660594481,966.496915972995,TRUE,TRUE
"8873","singlet","Granule","Lugaro",FALSE,FALSE,416.718192115942,419.360141924571,TRUE,TRUE
"8874","singlet","Bergmann","Oligodendrocytes",TRUE,FALSE,387.645790426317,396.550989448413,TRUE,TRUE
"8875","doublet_uncertain","Bergmann","MLI2",TRUE,FALSE,1041.43832312291,1076.03765879051,TRUE,TRUE
"8876","singlet","Bergmann","Ependymal",TRUE,FALSE,264.280714108695,267.71169608456,TRUE,TRUE
"8877","singlet","Granule","Astrocytes",FALSE,FALSE,541.21642643673,546.366422346492,TRUE,TRUE
"8878","singlet","Golgi","Granule",FALSE,FALSE,663.107628896346,673.247175058967,TRUE,TRUE
"8879","singlet","Oligodendrocytes","Lugaro",FALSE,FALSE,588.184099106867,591.719357761694,TRUE,TRUE
"8880","singlet","Fibroblast","Microglia",TRUE,FALSE,240.748351959793,244.752838912401,TRUE,TRUE
"8881","singlet","Granule","Astrocytes",FALSE,FALSE,433.944471895424,440.320754283618,TRUE,TRUE
"8882","singlet","Granule","Polydendrocytes",FALSE,FALSE,844.050701383485,848.808719164514,TRUE,TRUE
"8883","singlet","Granule","Astrocytes",FALSE,FALSE,406.779117560483,419.194083366629,TRUE,TRUE
"8884","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,295.969474832797,301.242704575191,TRUE,TRUE
"8885","singlet","Granule","Oligodendrocytes",FALSE,FALSE,337.359268348889,344.519590695273,TRUE,TRUE
"8886","singlet","Granule","Astrocytes",FALSE,FALSE,499.62251036708,505.10341601067,TRUE,TRUE
"8887","singlet","MLI1","Bergmann",TRUE,FALSE,201.689363689631,206.018493023476,TRUE,TRUE
"8888","singlet","Granule","Astrocytes",FALSE,FALSE,681.498362761925,690.467145186506,TRUE,TRUE
"8889","singlet","Granule","Oligodendrocytes",FALSE,FALSE,291.47033407004,297.407019338339,TRUE,TRUE
"8890","singlet","Granule","Endothelial",FALSE,FALSE,576.701856928815,581.167218174797,TRUE,TRUE
"8891","singlet","Bergmann","Ependymal",FALSE,FALSE,508.024987960099,519.300611250662,TRUE,TRUE
"8892","singlet","Granule","Polydendrocytes",FALSE,FALSE,289.181432186471,290.841440152827,TRUE,TRUE
"8893","singlet","Granule","Astrocytes",FALSE,FALSE,528.350654442249,535.839741923436,TRUE,TRUE
"8894","singlet","Oligodendrocytes","Ependymal",FALSE,FALSE,250.904679721163,251.741624937236,TRUE,TRUE
"8895","singlet","Granule","Astrocytes",FALSE,FALSE,368.021146560191,369.41524348947,TRUE,TRUE
"8896","singlet","Granule","Astrocytes",FALSE,FALSE,585.705228741234,599.005270668663,TRUE,TRUE
"8897","singlet","Granule","Fibroblast",FALSE,FALSE,674.128038425594,680.207744764357,TRUE,TRUE
